I'm extremely happy to exchange diwali sweets with our jawans along with CM @PemaKhanduBJP ji. It's 6th straight year I'm staying and celebrating Diwali with our jawans in remote border. Ever since @narendramodi ji became PM we are inspired by his adoration for our Armed Forces. https://t.co/xqLBbskrE0
The Arunachal Scouts is an infantry regiment of the Indian Army. It is guarding India's border with China in Arunachal Pradesh. It specializes in mountain warfare. Happy to be with them on the auspicious occasion of Diwali. https://t.co/7KAHewrp4o
Happy happy (belated) Diwali to all ! Hope everyone had a fun filled, lit and loving Diwali .. I did! ❤️💥🤩🙏🏿 sending love and light to ya’ll! https://t.co/ihA8mGfQIa
RT @IDF: Happy #Diwali to all those celebrating around the world! https://t.co/2Qwav8QnXi
RT @imVkohli: Happy Diwali to everyone. May the Festival of Lights light up your lives and bring more love and peace to all 🙏😇❤️ https://t.…
RT @dhanushkraja: Happy Diwali friends :) may peace and happiness prevail upon you. God bless
RT @dhanushkraja: Happy Diwali friends :) may peace and happiness prevail upon you. God bless
RT @realDonaldTrump: As Diwali commences, @FLOTUS Melania and I wish those observing the Festival of Lights a blessed and happy celebration…
RT @AkmalZD: Happy Diwali to my Indian friend. Dulu waktu kecik selalu teruja tengok Shah Rukh Khan main Violin dekat sekolah Gurukul. Now…
RT @gursimranmand: Maa Laxmi Jee Will Come To ur House &amp; Will Shower Her Blessings Upon You. Remember to Keep Your Doors Open &amp; Decorate Th…
RT @viveckshettyy1: Happy Diwali ! May the light within U burn much brighter n longer than all the lights outside u.The lights outside can…
RT @gursimranmand: Maa Laxmi Jee Will Come To ur House &amp; Will Shower Her Blessings Upon You. Remember to Keep Your Doors Open &amp; Decorate Th…
RT @98sxx: Had to bring this back LOOOOOL happy Diwali and dem man 😭😭😭 https://t.co/KHuf7zNvCk
RT @emirates: Enjoy multi-course meals and refreshing beverages that satisfy your appetite this Diwali with Emirates. Wishing you a Happy D…
@Pyari_bhabi Happy Diwali
RT @LalitAgarwal15: Wishing all a very happy and prosperous Diwali!
#Diwali #Diwaliwishes https://t.co/i5ktuWVAYQ
RT @saxenashipra261: good morning and happy diwali https://t.co/Zw3Do8cndk
RT @nsbchd: Wishing All Brothers and Sisters A Very Happy Diwali.  

Wishing You All A Happy Diwali Greetings in All possible Languages, I…
Happy Diwali https://t.co/ItYEMKIhfU
RT @netanyahu: I wish my friend Prime Minister @narendramodi and the people of India a happy #Diwali! 🇮🇱🇮🇳 https://t.co/LotQREV8bs
RT @DivyaMaderna: Wishing all my dear friends and family members a very happy and prosperous Diwali.दीपावली की हार्दिक शुभकामनाएं।#HappyDee…
Dear Mohan,
Whether you’re celebrating Diwali, Dia de los Muertos or All Saints Day, or a harvest celebration, happy fall! 
 
1)      Please remind the best leaders you know to sign up for and tune in to the... https://t.co/GToVSs9wfL
RT @SenatorDurbin: Wishing a happy Festival of Lights to all those celebrating #Diwali today. May your day be full of happiness, peace, and…
Happy Diwali 🦁🙏🙏🦁
@priyankagandhi Happy Diwali Madam
RT @AkmalZD: Happy Diwali to my Indian friend. Dulu waktu kecik selalu teruja tengok Shah Rukh Khan main Violin dekat sekolah Gurukul. Now…
@imVkohli Happy Diwali
RT @AnushkaSharma: Happy Diwali from us to you and your family. I hope we all find the light in us and may truth always triumph. 💜✨🙏 https:…
RT @akshaykumar: Thank you and a very Happy Diwali to you! https://t.co/oDw9rApO5F
@Jaspritbumrah93 @JuhikaB @VarunCelly Happy Diwali....
RT @MasterAjit4: Happy Diwali to all my followers. Who wants to wake up my sleeping dick today?
#gaymaster #master #dominator #findom #fit…
RT @sachin_rt: सर्वांना दिवाळीच्या हार्दिक शुभेच्छा.

A very happy diwali to everyone. https://t.co/CwHdCjj3R6
@ChopdaHarshad Amin... Amin.. Amin.. 🙏 belated happy diwali hars😘☺
RT @narendramodi: देशवासियों को दीपावली के पावन अवसर पर बहुत-बहुत शुभकामनाएं। रोशनी का यह उत्सव हम सभी के जीवन में नया प्रकाश लेकर आए और ह…
RT @Camila_Cabello: happy diwali 💕💕💕💕
RT @AkmalZD: Happy Diwali to my Indian friend. Dulu waktu kecik selalu teruja tengok Shah Rukh Khan main Violin dekat sekolah Gurukul. Now…
RT @MKBHD: Since the last time I was online:

PONY lost in semifinals, but we had a great year

RED axed the entire Hydrogen project

Happy…
@yadavakhilesh Happy Diwali Bhaiya ji.....
@sachin_rt Happy Diwali
RT @narendramodi: Lovely video.

When my good friend and the PM of Australia @ScottMorrisonMP personally invites, I am sure many more touri…
RT @1POINT1Solution: #Diwali
This festive season celebrate letting go of every emotion that holds you back from being better. 
Wishing all…
